order_item_id,order_id,product_id,quantity,discount,line_revenue
OI00899-4,O00899,P004,3,0.15,2802.83
OI00900-1,O00900,P073,3,0.15,3222.84
OI00900-2,O00900,P010,2,0.05,5404.15
OI00900-3,O00900,P040,2,0.1,5291.69
OI00900-4,O00900,P062,3,0.0,5921.49
OI00901-1,O00901,P064,1,0.2,1560.48
OI00901-2,O00901,P053,3,0.15,11072.81
OI00901-3,O00901,P063,3,0.05,4034.37
OI00902-1,O00902,P009,3,0.0,9278.64
OI00902-2,O00902,P080,2,0.15,2910.55
OI00903-1,O00903,P058,3,0.15,9548.3
OI00904-1,O00904,P071,3,0.2,7121.78
OI00904-2,O00904,P008,1,0.15,4021.57
OI00905-1,O00905,P024,1,0.0,3631.34
OI00905-2,O00905,P021,1,0.15,650.5
OI00905-3,O00905,P032,2,0.0,9696.24
OI00906-1,O00906,P043,1,0.0,3492.82
OI00906-2,O00906,P052,1,0.0,2746.25
OI00906-3,O00906,P046,3,0.15,3475.57
OI00906-4,O00906,P072,2,0.2,2476.58
OI00907-1,O00907,P074,3,0.0,13535.49
OI00907-2,O00907,P022,3,0.0,4339.8
OI00907-3,O00907,P054,2,0.1,4837.77
OI00908-1,O00908,P071,3,0.0,8902.23
OI00908-2,O00908,P069,3,0.05,13370.38
OI00908-3,O00908,P035,3,0.1,8928.76
OI00908-4,O00908,P040,3,0.2,7055.59
OI00909-1,O00909,P055,2,0.05,4534.22
OI00909-2,O00909,P020,2,0.15,2146.86
OI00909-3,O00909,P023,2,0.0,9000.06
OI00910-1,O00910,P012,1,0.05,2013.45
OI00910-2,O00910,P028,1,0.1,3478.93
OI00911-1,O00911,P037,1,0.0,2913.72
OI00912-1,O00912,P067,2,0.0,7493.66
OI00912-2,O00912,P023,1,0.1,4050.03
OI00912-3,O00912,P075,1,0.2,1816.5
OI00912-4,O00912,P055,1,0.0,2386.43
OI00913-1,O00913,P076,3,0.2,4931.02
OI00913-2,O00913,P040,2,0.05,5585.68
OI00914-1,O00914,P046,1,0.1,1226.67
OI00915-1,O00915,P005,1,0.05,4581.17
OI00915-2,O00915,P062,3,0.1,5329.34
OI00915-3,O00915,P041,1,0.0,2679.43
OI00915-4,O00915,P063,2,0.1,2548.03
OI00916-1,O00916,P030,3,0.1,10941.91
OI00916-2,O00916,P074,2,0.0,9023.66
OI00916-3,O00916,P037,1,0.0,2913.72
OI00916-4,O00916,P075,2,0.05,4314.18
OI00917-1,O00917,P020,3,0.1,3409.72
OI00918-1,O00918,P021,2,0.2,1224.46
OI00919-1,O00919,P068,2,0.0,2858.36
OI00919-2,O00919,P067,1,0.0,3746.83
OI00919-3,O00919,P064,3,0.2,4681.44
OI00919-4,O00919,P049,3,0.0,7705.11
OI00920-1,O00920,P009,1,0.2,2474.3
OI00920-2,O00920,P076,1,0.0,2054.59
OI00921-1,O00921,P071,1,0.15,2522.3
OI00922-1,O00922,P075,3,0.15,5790.08
OI00922-2,O00922,P040,2,0.15,4997.71
OI00922-3,O00922,P047,1,0.1,3272.13
OI00923-1,O00923,P068,1,0.0,1429.18
OI00923-2,O00923,P031,1,0.0,395.78
OI00923-3,O00923,P076,3,0.2,4931.02
OI00924-1,O00924,P014,3,0.2,5674.1
OI00924-2,O00924,P061,3,0.2,10689.91
OI00924-3,O00924,P057,1,0.2,3863.5
OI00924-4,O00924,P004,1,0.0,1099.15
OI00925-1,O00925,P069,1,0.1,4222.22
OI00925-2,O00925,P040,1,0.2,2351.86
OI00925-3,O00925,P035,2,0.1,5952.51
OI00926-1,O00926,P071,1,0.0,2967.41
OI00926-2,O00926,P009,3,0.0,9278.64
OI00926-3,O00926,P045,3,0.15,12320.25
OI00927-1,O00927,P047,2,0.2,5817.12
OI00927-2,O00927,P065,1,0.1,3946.04
OI00928-1,O00928,P068,3,0.1,3858.79
OI00928-2,O00928,P014,1,0.2,1891.37
OI00928-3,O00928,P066,3,0.2,4132.82
OI00929-1,O00929,P076,1,0.0,2054.59
OI00929-2,O00929,P014,3,0.2,5674.1
OI00930-1,O00930,P077,1,0.0,4826.76
OI00931-1,O00931,P070,2,0.2,3502.77
OI00931-2,O00931,P065,1,0.2,3507.59
OI00932-1,O00932,P016,3,0.15,7585.1
OI00932-2,O00932,P023,3,0.05,12825.09
OI00932-3,O00932,P060,1,0.0,4061.99
OI00933-1,O00933,P080,3,0.1,4622.64
OI00934-1,O00934,P025,1,0.2,2313.13
OI00935-1,O00935,P002,2,0.1,4608.04
OI00935-2,O00935,P043,1,0.1,3143.54
OI00935-3,O00935,P067,3,0.15,9554.42
OI00936-1,O00936,P030,1,0.15,3444.68
OI00936-2,O00936,P039,2,0.05,3009.37
OI00937-1,O00937,P028,1,0.05,3672.21
OI00937-2,O00937,P024,1,0.1,3268.21
OI00937-3,O00937,P016,3,0.15,7585.1
OI00938-1,O00938,P036,2,0.1,7996.23
OI00938-2,O00938,P051,2,0.15,2485.79
OI00938-3,O00938,P066,1,0.0,1722.01
OI00939-1,O00939,P051,2,0.2,2339.57
OI00939-2,O00939,P014,2,0.0,4728.42
OI00939-3,O00939,P008,3,0.05,13484.09
OI00940-1,O00940,P012,1,0.2,1695.54
OI00940-2,O00940,P016,3,0.1,8031.29
OI00940-3,O00940,P040,1,0.1,2645.85
OI00940-4,O00940,P057,2,0.0,9658.74
OI00941-1,O00941,P076,2,0.0,4109.18
OI00941-2,O00941,P025,1,0.2,2313.13
OI00942-1,O00942,P055,3,0.0,7159.29
OI00942-2,O00942,P034,1,0.05,3870.68
OI00942-3,O00942,P020,1,0.15,1073.43
OI00943-1,O00943,P077,2,0.0,9653.52
OI00943-2,O00943,P014,3,0.2,5674.1
OI00943-3,O00943,P047,1,0.15,3090.34
OI00944-1,O00944,P046,1,0.1,1226.67
OI00945-1,O00945,P027,3,0.05,11893.82
OI00945-2,O00945,P069,3,0.0,14074.08
OI00945-3,O00945,P015,1,0.1,1129.0
OI00946-1,O00946,P026,3,0.2,10235.64
OI00946-2,O00946,P079,1,0.05,1680.9
OI00946-3,O00946,P012,2,0.2,3391.07
OI00947-1,O00947,P045,3,0.0,14494.41
OI00947-2,O00947,P056,3,0.0,12804.45
OI00947-3,O00947,P035,1,0.05,3141.6
OI00948-1,O00948,P031,1,0.2,316.62
OI00949-1,O00949,P010,3,0.05,8106.23
OI00949-2,O00949,P049,3,0.05,7319.85
OI00950-1,O00950,P036,3,0.15,11327.99
OI00950-2,O00950,P064,2,0.0,3901.2
OI00950-3,O00950,P068,2,0.0,2858.36
OI00951-1,O00951,P019,1,0.1,781.93
OI00951-2,O00951,P068,1,0.2,1143.34
OI00951-3,O00951,P016,2,0.1,5354.19
OI00952-1,O00952,P044,3,0.0,14055.42
OI00952-2,O00952,P079,1,0.2,1415.5
OI00952-3,O00952,P004,2,0.15,1868.56
OI00952-4,O00952,P062,1,0.05,1875.14
OI00953-1,O00953,P078,3,0.2,10521.6
OI00953-2,O00953,P001,3,0.0,14243.52
OI00953-3,O00953,P028,2,0.1,6957.86
OI00954-1,O00954,P029,3,0.05,7995.93
OI00954-2,O00954,P072,3,0.1,4179.22
OI00954-3,O00954,P012,3,0.15,5404.52
OI00954-4,O00954,P024,3,0.05,10349.32
OI00955-1,O00955,P072,2,0.0,3095.72
OI00955-2,O00955,P066,2,0.0,3444.02
OI00955-3,O00955,P010,2,0.15,4835.29
OI00956-1,O00956,P058,2,0.0,7488.86
OI00956-2,O00956,P061,1,0.0,4454.13
OI00956-3,O00956,P073,2,0.0,2527.72
OI00956-4,O00956,P008,2,0.05,8989.39
OI00957-1,O00957,P066,1,0.15,1463.71
OI00958-1,O00958,P004,3,0.2,2637.96
OI00958-2,O00958,P028,1,0.2,3092.38
OI00958-3,O00958,P057,1,0.0,4829.37
OI00958-4,O00958,P055,3,0.0,7159.29
OI00959-1,O00959,P028,3,0.0,11596.44
OI00959-2,O00959,P013,1,0.0,3117.69
OI00959-3,O00959,P024,1,0.05,3449.77
OI00960-1,O00960,P068,3,0.1,3858.79
OI00960-2,O00960,P034,3,0.0,12223.2
OI00961-1,O00961,P079,1,0.0,1769.37
OI00961-2,O00961,P034,3,0.1,11000.88
OI00961-3,O00961,P013,3,0.1,8417.76
OI00962-1,O00962,P034,2,0.2,6519.04
OI00962-2,O00962,P065,3,0.1,11838.12
OI00963-1,O00963,P077,2,0.2,7722.82
OI00963-2,O00963,P030,1,0.1,3647.3
OI00964-1,O00964,P021,2,0.0,1530.58
OI00964-2,O00964,P012,1,0.05,2013.45
OI00965-1,O00965,P036,2,0.05,8440.47
OI00965-2,O00965,P035,2,0.0,6613.9
OI00965-3,O00965,P071,3,0.1,8012.01
OI00965-4,O00965,P032,1,0.05,4605.71
OI00966-1,O00966,P072,3,0.0,4643.58
OI00966-2,O00966,P073,1,0.2,1011.09
OI00967-1,O00967,P011,2,0.0,8905.0
OI00967-2,O00967,P030,1,0.1,3647.3
OI00967-3,O00967,P037,2,0.0,5827.44
OI00968-1,O00968,P060,3,0.0,12185.97
OI00969-1,O00969,P052,1,0.0,2746.25
OI00970-1,O00970,P043,2,0.1,6287.08
OI00970-2,O00970,P051,3,0.2,3509.35
OI00971-1,O00971,P058,2,0.0,7488.86
OI00972-1,O00972,P062,3,0.0,5921.49
OI00972-2,O00972,P067,2,0.0,7493.66
OI00972-3,O00972,P001,1,0.0,4747.84
OI00973-1,O00973,P078,2,0.1,7891.2
OI00973-2,O00973,P037,2,0.05,5536.07
OI00974-1,O00974,P078,1,0.05,4164.8
OI00974-2,O00974,P031,3,0.15,1009.24
OI00974-3,O00974,P048,3,0.2,9997.73
OI00975-1,O00975,P015,1,0.15,1066.27
OI00975-2,O00975,P071,1,0.05,2819.04
OI00975-3,O00975,P052,1,0.0,2746.25
OI00976-1,O00976,P009,1,0.05,2938.24
OI00976-2,O00976,P036,3,0.15,11327.99
OI00976-3,O00976,P039,3,0.05,4514.06
OI00976-4,O00976,P001,1,0.0,4747.84
OI00977-1,O00977,P005,2,0.1,8680.1
OI00977-2,O00977,P069,2,0.15,7975.31
OI00977-3,O00977,P007,1,0.15,707.91
OI00977-4,O00977,P059,3,0.0,4706.4
OI00978-1,O00978,P040,2,0.2,4703.73
OI00978-2,O00978,P029,2,0.0,5611.18
OI00979-1,O00979,P013,3,0.05,8885.42
OI00979-2,O00979,P027,3,0.1,11267.83
OI00980-1,O00980,P034,3,0.0,12223.2
OI00980-2,O00980,P032,3,0.15,12362.71
OI00980-3,O00980,P053,3,0.0,13026.84
OI00980-4,O00980,P003,3,0.15,12596.16
OI00981-1,O00981,P079,1,0.0,1769.37
OI00981-2,O00981,P020,1,0.1,1136.57
OI00981-3,O00981,P021,1,0.15,650.5
OI00981-4,O00981,P058,3,0.0,11233.29
OI00982-1,O00982,P055,1,0.15,2028.47
OI00982-2,O00982,P064,2,0.2,3120.96
OI00982-3,O00982,P046,3,0.1,3680.02
OI00982-4,O00982,P012,1,0.0,2119.42
OI00983-1,O00983,P016,3,0.15,7585.1
OI00983-2,O00983,P015,2,0.0,2508.88
OI00984-1,O00984,P007,3,0.0,2498.52
OI00985-1,O00985,P076,3,0.05,5855.58
OI00985-2,O00985,P062,2,0.1,3552.89
OI00986-1,O00986,P002,2,0.15,4352.03
OI00986-2,O00986,P003,1,0.1,4445.7
OI00987-1,O00987,P013,1,0.0,3117.69
OI00987-2,O00987,P057,3,0.05,13763.7
OI00988-1,O00988,P064,3,0.15,4974.03
OI00988-2,O00988,P001,1,0.2,3798.27
OI00989-1,O00989,P016,3,0.2,7138.92
OI00989-2,O00989,P050,1,0.2,1609.8
OI00989-3,O00989,P054,1,0.15,2284.5
OI00989-4,O00989,P061,2,0.1,8017.43
OI00990-1,O00990,P074,1,0.15,3835.06
OI00990-2,O00990,P027,3,0.1,11267.83
OI00990-3,O00990,P051,1,0.0,1462.23
OI00990-4,O00990,P060,2,0.1,7311.58
OI00991-1,O00991,P063,2,0.1,2548.03
OI00992-1,O00992,P002,1,0.15,2176.02
OI00992-2,O00992,P031,2,0.0,791.56
OI00992-3,O00992,P019,2,0.2,1390.1
OI00992-4,O00992,P054,1,0.2,2150.12
OI00993-1,O00993,P014,2,0.15,4019.16
OI00993-2,O00993,P019,1,0.2,695.05
OI00993-3,O00993,P080,3,0.05,4879.46
OI00993-4,O00993,P018,3,0.0,2771.76
OI00994-1,O00994,P010,3,0.15,7252.94
OI00994-2,O00994,P077,2,0.05,9170.84
OI00994-3,O00994,P046,1,0.15,1158.52
OI00995-1,O00995,P012,3,0.05,6040.35
OI00995-2,O00995,P066,3,0.0,5166.03
OI00996-1,O00996,P054,1,0.05,2553.27
OI00996-2,O00996,P036,2,0.1,7996.23
OI00996-3,O00996,P052,1,0.0,2746.25
OI00996-4,O00996,P019,2,0.0,1737.62
OI00997-1,O00997,P044,1,0.15,3982.37
OI00997-2,O00997,P020,1,0.0,1262.86
OI00998-1,O00998,P076,3,0.0,6163.77
OI00999-1,O00999,P046,3,0.1,3680.02
OI00999-2,O00999,P016,3,0.0,8923.65
OI01000-1,O01000,P054,1,0.1,2418.89
OI01000-2,O01000,P067,2,0.1,6744.29
OI01000-3,O01000,P048,3,0.1,11247.44
OI01001-1,O01001,P024,1,0.0,3631.34
OI01001-2,O01001,P027,1,0.2,3338.62
OI01002-1,O01002,P076,3,0.0,6163.77
OI01002-2,O01002,P014,3,0.05,6738.0
OI01003-1,O01003,P043,1,0.0,3492.82
OI01003-2,O01003,P011,3,0.0,13357.5
OI01003-3,O01003,P007,3,0.0,2498.52
OI01003-4,O01003,P039,3,0.2,3801.31
OI01004-1,O01004,P031,1,0.2,316.62
OI01004-2,O01004,P006,1,0.05,2634.6
OI01005-1,O01005,P051,1,0.05,1389.12
OI01005-2,O01005,P067,3,0.05,10678.47
OI01005-3,O01005,P029,3,0.1,7575.09
OI01005-4,O01005,P074,1,0.15,3835.06
OI01006-1,O01006,P014,2,0.0,4728.42
OI01006-2,O01006,P002,1,0.0,2560.02
OI01006-3,O01006,P030,3,0.1,10941.91
OI01006-4,O01006,P006,1,0.0,2773.26
OI01007-1,O01007,P007,2,0.05,1582.4
OI01008-1,O01008,P067,3,0.05,10678.47
OI01008-2,O01008,P066,2,0.15,2927.42
OI01009-1,O01009,P039,3,0.0,4751.64
OI01010-1,O01010,P052,1,0.1,2471.62
OI01010-2,O01010,P061,3,0.1,12026.15
OI01011-1,O01011,P011,1,0.15,3784.62
OI01011-2,O01011,P031,1,0.0,395.78
OI01012-1,O01012,P012,2,0.0,4238.84
OI01012-2,O01012,P016,2,0.0,5949.1
OI01012-3,O01012,P025,3,0.1,7806.81
OI01012-4,O01012,P047,3,0.05,10361.74
OI01013-1,O01013,P011,2,0.0,8905.0
OI01013-2,O01013,P026,2,0.0,8529.7
OI01013-3,O01013,P037,3,0.0,8741.16
OI01013-4,O01013,P032,2,0.05,9211.43
OI01014-1,O01014,P034,3,0.2,9778.56
OI01014-2,O01014,P008,3,0.15,12064.71
OI01014-3,O01014,P032,1,0.15,4120.9
OI01014-4,O01014,P030,3,0.0,12157.68
OI01015-1,O01015,P079,3,0.0,5308.11
OI01015-2,O01015,P010,2,0.1,5119.72
OI01015-3,O01015,P022,1,0.2,1157.28
OI01016-1,O01016,P032,3,0.0,14544.36
OI01016-2,O01016,P077,1,0.15,4102.75
OI01016-3,O01016,P017,2,0.0,3641.24
OI01017-1,O01017,P024,2,0.0,7262.68
OI01017-2,O01017,P058,2,0.15,6365.53
OI01017-3,O01017,P030,2,0.0,8105.12
OI01018-1,O01018,P019,2,0.2,1390.1
OI01018-2,O01018,P002,2,0.0,5120.04
OI01019-1,O01019,P037,3,0.2,6992.93
OI01020-1,O01020,P041,2,0.1,4822.97
OI01020-2,O01020,P022,2,0.0,2893.2
OI01020-3,O01020,P080,2,0.2,2739.34
OI01021-1,O01021,P054,2,0.15,4569.01
OI01021-2,O01021,P067,3,0.15,9554.42
OI01022-1,O01022,P038,1,0.15,2903.22
OI01023-1,O01023,P015,1,0.15,1066.27
OI01023-2,O01023,P062,3,0.0,5921.49
OI01023-3,O01023,P052,3,0.15,7002.94
OI01024-1,O01024,P036,2,0.2,7107.76
OI01024-2,O01024,P070,2,0.2,3502.77
OI01024-3,O01024,P030,2,0.05,7699.86
OI01024-4,O01024,P003,2,0.2,7903.47
OI01025-1,O01025,P009,1,0.2,2474.3
OI01025-2,O01025,P047,2,0.2,5817.12
OI01026-1,O01026,P025,1,0.2,2313.13
OI01026-2,O01026,P059,2,0.2,2510.08
OI01026-3,O01026,P038,1,0.0,3415.55
OI01027-1,O01027,P039,2,0.15,2692.6
OI01028-1,O01028,P037,2,0.1,5244.7
OI01028-2,O01028,P001,3,0.2,11394.82
OI01028-3,O01028,P036,1,0.05,4220.23
OI01029-1,O01029,P058,2,0.0,7488.86
OI01029-2,O01029,P021,2,0.0,1530.58
OI01029-3,O01029,P031,2,0.05,751.98
OI01030-1,O01030,P071,3,0.2,7121.78
OI01030-2,O01030,P041,3,0.2,6430.63
OI01031-1,O01031,P020,3,0.1,3409.72
OI01031-2,O01031,P003,2,0.15,8397.44
OI01032-1,O01032,P077,3,0.15,12308.24
OI01033-1,O01033,P078,2,0.0,8768.0
OI01033-2,O01033,P021,2,0.15,1300.99
OI01033-3,O01033,P002,3,0.05,7296.06
OI01034-1,O01034,P029,2,0.2,4488.94
OI01035-1,O01035,P010,3,0.0,8532.87
OI01035-2,O01035,P070,1,0.1,1970.31
OI01036-1,O01036,P010,1,0.15,2417.65
OI01037-1,O01037,P028,3,0.1,10436.8
OI01037-2,O01037,P011,3,0.05,12689.62
OI01037-3,O01037,P016,3,0.1,8031.29
OI01038-1,O01038,P054,3,0.2,6450.36
OI01039-1,O01039,P014,2,0.0,4728.42
OI01039-2,O01039,P057,3,0.1,13039.3
OI01040-1,O01040,P031,2,0.05,751.98
OI01040-2,O01040,P025,2,0.0,5782.82
OI01041-1,O01041,P003,2,0.1,8891.41
OI01041-2,O01041,P040,2,0.0,5879.66
OI01042-1,O01042,P024,2,0.1,6536.41
OI01042-2,O01042,P072,2,0.0,3095.72
OI01042-3,O01042,P018,2,0.0,1847.84
OI01042-4,O01042,P039,2,0.0,3167.76
OI01043-1,O01043,P012,1,0.2,1695.54
OI01043-2,O01043,P079,3,0.2,4246.49
OI01043-3,O01043,P029,1,0.2,2244.47
OI01043-4,O01043,P056,3,0.0,12804.45
OI01044-1,O01044,P006,2,0.1,4991.87
OI01045-1,O01045,P050,2,0.05,3823.27
OI01046-1,O01046,P078,1,0.2,3507.2
OI01046-2,O01046,P048,3,0.05,11872.3
OI01047-1,O01047,P019,3,0.05,2476.11
OI01047-2,O01047,P059,3,0.2,3765.12
OI01047-3,O01047,P073,1,0.05,1200.67
OI01047-4,O01047,P050,2,0.1,3622.05
OI01048-1,O01048,P022,2,0.05,2748.54
OI01048-2,O01048,P001,1,0.0,4747.84
OI01048-3,O01048,P075,3,0.1,6130.67
OI01049-1,O01049,P060,2,0.2,6499.18
OI01049-2,O01049,P019,2,0.0,1737.62
OI01049-3,O01049,P006,2,0.1,4991.87
OI01050-1,O01050,P017,2,0.15,3095.05
OI01051-1,O01051,P009,1,0.15,2628.95
OI01051-2,O01051,P026,1,0.05,4051.61
OI01052-1,O01052,P047,3,0.1,9816.39
OI01053-1,O01053,P059,3,0.15,4000.44
OI01053-2,O01053,P078,2,0.0,8768.0
OI01053-3,O01053,P016,1,0.15,2528.37
OI01054-1,O01054,P074,3,0.1,12181.94
OI01055-1,O01055,P076,3,0.2,4931.02
OI01055-2,O01055,P043,2,0.0,6985.64
OI01056-1,O01056,P035,2,0.15,5621.81
OI01056-2,O01056,P038,3,0.15,8709.65
OI01056-3,O01056,P003,3,0.0,14819.01
OI01057-1,O01057,P028,1,0.2,3092.38
OI01057-2,O01057,P001,3,0.0,14243.52
OI01057-3,O01057,P029,1,0.2,2244.47
OI01058-1,O01058,P078,1,0.15,3726.4
OI01058-2,O01058,P015,2,0.0,2508.88
OI01058-3,O01058,P058,1,0.05,3557.21
OI01058-4,O01058,P066,2,0.2,2755.22
OI01059-1,O01059,P066,1,0.0,1722.01
OI01059-2,O01059,P007,3,0.15,2123.74
OI01059-3,O01059,P076,1,0.2,1643.67
OI01059-4,O01059,P075,1,0.0,2270.62
OI01060-1,O01060,P068,3,0.05,4073.16
OI01061-1,O01061,P006,2,0.0,5546.52
OI01061-2,O01061,P052,1,0.1,2471.62
OI01061-3,O01061,P079,1,0.0,1769.37
OI01061-4,O01061,P026,2,0.1,7676.73
OI01062-1,O01062,P012,2,0.2,3391.07
OI01063-1,O01063,P017,2,0.1,3277.12
OI01064-1,O01064,P060,3,0.2,9748.78
OI01064-2,O01064,P027,2,0.0,8346.54
OI01064-3,O01064,P071,1,0.2,2373.93
OI01064-4,O01064,P015,1,0.1,1129.0
OI01065-1,O01065,P060,3,0.0,12185.97
OI01065-2,O01065,P025,3,0.05,8240.52
OI01065-3,O01065,P069,3,0.1,12666.67
OI01066-1,O01066,P066,1,0.2,1377.61
OI01066-2,O01066,P041,1,0.05,2545.46
OI01066-3,O01066,P028,1,0.15,3285.66
OI01067-1,O01067,P010,2,0.0,5688.58
OI01068-1,O01068,P077,2,0.15,8205.49
OI01068-2,O01068,P075,3,0.1,6130.67
OI01069-1,O01069,P010,1,0.05,2702.08
OI01069-2,O01069,P030,3,0.1,10941.91
OI01069-3,O01069,P052,3,0.05,7826.81
OI01070-1,O01070,P071,1,0.0,2967.41
OI01071-1,O01071,P028,3,0.1,10436.8
OI01071-2,O01071,P036,3,0.05,12660.7
OI01071-3,O01071,P012,2,0.15,3603.01
OI01071-4,O01071,P040,1,0.0,2939.83
OI01072-1,O01072,P029,1,0.05,2665.31
OI01073-1,O01073,P060,3,0.15,10358.07
OI01073-2,O01073,P002,2,0.0,5120.04
OI01074-1,O01074,P036,1,0.0,4442.35
OI01074-2,O01074,P067,2,0.2,5994.93
OI01074-3,O01074,P058,3,0.05,10671.63
OI01075-1,O01075,P073,3,0.1,3412.42
OI01076-1,O01076,P015,3,0.15,3198.82
OI01077-1,O01077,P044,1,0.1,4216.63
OI01078-1,O01078,P046,1,0.2,1090.38
OI01079-1,O01079,P013,2,0.15,5300.07
OI01079-2,O01079,P008,1,0.15,4021.57
OI01080-1,O01080,P015,1,0.0,1254.44
OI01080-2,O01080,P077,3,0.2,11584.22
OI01080-3,O01080,P006,3,0.1,7487.8
OI01080-4,O01080,P047,1,0.05,3453.91
OI01081-1,O01081,P067,1,0.0,3746.83
OI01082-1,O01082,P016,3,0.15,7585.1
OI01082-2,O01082,P002,2,0.0,5120.04
OI01082-3,O01082,P071,2,0.05,5638.08
OI01082-4,O01082,P040,1,0.0,2939.83
OI01083-1,O01083,P045,2,0.0,9662.94
OI01084-1,O01084,P036,2,0.2,7107.76
OI01084-2,O01084,P007,2,0.1,1499.11
OI01084-3,O01084,P032,2,0.0,9696.24
OI01084-4,O01084,P005,2,0.15,8197.88
OI01085-1,O01085,P067,1,0.15,3184.81
OI01085-2,O01085,P064,1,0.0,1950.6
OI01085-3,O01085,P057,3,0.0,14488.11
OI01086-1,O01086,P060,3,0.05,11576.67
OI01086-2,O01086,P058,1,0.2,2995.54
OI01086-3,O01086,P044,2,0.0,9370.28
OI01086-4,O01086,P012,2,0.05,4026.9
OI01087-1,O01087,P001,1,0.15,4035.66
OI01088-1,O01088,P074,3,0.1,12181.94
OI01088-2,O01088,P071,1,0.1,2670.67
OI01088-3,O01088,P006,1,0.0,2773.26
OI01088-4,O01088,P029,3,0.05,7995.93
OI01089-1,O01089,P011,2,0.2,7124.0
OI01090-1,O01090,P058,3,0.0,11233.29
OI01090-2,O01090,P012,1,0.1,1907.48
OI01090-3,O01090,P013,2,0.0,6235.38
OI01090-4,O01090,P034,1,0.1,3666.96
OI01091-1,O01091,P047,2,0.15,6180.69
OI01091-2,O01091,P052,3,0.15,7002.94
OI01091-3,O01091,P075,1,0.0,2270.62
OI01092-1,O01092,P046,1,0.05,1294.82
OI01092-2,O01092,P053,1,0.0,4342.28
OI01093-1,O01093,P058,3,0.15,9548.3
OI01093-2,O01093,P047,1,0.1,3272.13
OI01093-3,O01093,P046,1,0.05,1294.82
OI01094-1,O01094,P009,1,0.2,2474.3
OI01094-2,O01094,P002,3,0.15,6528.05
OI01094-3,O01094,P052,3,0.0,8238.75
OI01094-4,O01094,P001,1,0.0,4747.84
OI01095-1,O01095,P076,3,0.0,6163.77
OI01095-2,O01095,P052,3,0.1,7414.88
OI01095-3,O01095,P063,2,0.2,2264.91
OI01096-1,O01096,P067,3,0.0,11240.49
OI01096-2,O01096,P017,1,0.05,1729.59
OI01096-3,O01096,P050,3,0.0,6036.75
OI01097-1,O01097,P021,3,0.15,1951.49
OI01098-1,O01098,P035,3,0.0,9920.85
OI01098-2,O01098,P055,1,0.0,2386.43
OI01098-3,O01098,P004,2,0.0,2198.3
OI01099-1,O01099,P032,2,0.15,8241.8
OI01099-2,O01099,P041,3,0.1,7234.46
OI01099-3,O01099,P033,1,0.2,3009.08
OI01100-1,O01100,P070,3,0.1,5910.92
OI01101-1,O01101,P075,3,0.1,6130.67
OI01101-2,O01101,P058,2,0.0,7488.86
OI01101-3,O01101,P039,1,0.15,1346.3
OI01102-1,O01102,P061,1,0.0,4454.13
OI01102-2,O01102,P026,2,0.1,7676.73
OI01102-3,O01102,P050,3,0.0,6036.75
OI01103-1,O01103,P074,3,0.05,12858.72
OI01103-2,O01103,P012,2,0.1,3814.96
OI01103-3,O01103,P034,1,0.0,4074.4
OI01103-4,O01103,P063,3,0.0,4246.71
OI01104-1,O01104,P018,1,0.0,923.92
OI01104-2,O01104,P064,3,0.0,5851.8
OI01104-3,O01104,P007,2,0.0,1665.68
OI01104-4,O01104,P079,1,0.2,1415.5
OI01105-1,O01105,P017,1,0.0,1820.62
OI01105-2,O01105,P030,2,0.0,8105.12
OI01105-3,O01105,P063,1,0.15,1203.23
OI01105-4,O01105,P027,3,0.2,10015.85
OI01106-1,O01106,P069,1,0.15,3987.66
OI01106-2,O01106,P046,1,0.15,1158.52
OI01107-1,O01107,P078,2,0.05,8329.6
OI01107-2,O01107,P073,3,0.0,3791.58
OI01108-1,O01108,P053,3,0.0,13026.84
OI01108-2,O01108,P062,2,0.15,3355.51
OI01109-1,O01109,P014,1,0.15,2009.58
OI01110-1,O01110,P069,1,0.0,4691.36
OI01110-2,O01110,P072,3,0.1,4179.22
OI01110-3,O01110,P005,1,0.1,4340.05
OI01110-4,O01110,P060,3,0.05,11576.67
OI01111-1,O01111,P051,2,0.15,2485.79
OI01111-2,O01111,P040,2,0.1,5291.69
OI01111-3,O01111,P020,2,0.05,2399.43
OI01111-4,O01111,P059,3,0.2,3765.12
OI01112-1,O01112,P007,1,0.0,832.84
OI01112-2,O01112,P044,3,0.2,11244.34
OI01113-1,O01113,P010,1,0.15,2417.65
OI01113-2,O01113,P016,3,0.05,8477.47
OI01113-3,O01113,P068,1,0.0,1429.18
OI01113-4,O01113,P015,1,0.05,1191.72
OI01114-1,O01114,P051,1,0.1,1316.01
OI01114-2,O01114,P049,1,0.0,2568.37
OI01114-3,O01114,P075,3,0.1,6130.67
OI01114-4,O01114,P009,2,0.1,5567.18
OI01115-1,O01115,P074,3,0.0,13535.49
OI01116-1,O01116,P077,1,0.1,4344.08
OI01116-2,O01116,P036,3,0.0,13327.05
OI01117-1,O01117,P077,3,0.05,13756.27
OI01117-2,O01117,P052,3,0.15,7002.94
OI01117-3,O01117,P065,3,0.1,11838.12
OI01117-4,O01117,P076,2,0.2,3287.34
OI01118-1,O01118,P018,1,0.0,923.92
OI01118-2,O01118,P060,3,0.2,9748.78
OI01118-3,O01118,P005,1,0.0,4822.28
OI01119-1,O01119,P076,1,0.05,1951.86
OI01119-2,O01119,P080,1,0.0,1712.09
